BendersMethod=cutpl	maxNcuts=10	tol=1e-06	gapTol=0.5	pi0Coef=0.1	timeLimit=3600	poolplus=False	LevelParam=0.01	mip=True	newn=True
1	218.4032711982727	0.10954763055235879	0.14865422248840332	0.45070815086364746	None	0.3922286033630371	146.09479928016663	3.8346456692913384	381	2.370664358139038	0.07879233360290527	6	2	cutpl	3859	1760
2	340.90088844299316	0.11476903992515815	0.21253085136413574	0.9135448932647705	None	0.8440821170806885	248.83732390403748	4.52	325	1.9996914863586426	0.08575701713562012	47	3	cutpl	4227	2698
3	445.3018684387207	0.11910299086722767	0.26934099197387695	1.3302993774414062	None	1.3226902484893799	333.718789100647	4.667701863354037	322	1.7253875732421875	0.06079530715942383	64	6	cutpl	4537	3452
4	552.7257721424103	0.12213932567336927	0.3291463851928711	1.7220685482025146	None	1.8482613563537598	418.8601906299591	5.01328903654485	301	1.5379271507263184	0.08979368209838867	74	9	cutpl	4828	4169
5	639.2106359004974	0.12454730860367594	0.38995957374572754	2.0861849784851074	None	2.373953342437744	483.1402187347412	4.710037174721189	269	0.9444773197174072	0.08875036239624023	83	6	cutpl	5073	4703
6	741.0983693599701	0.12657959928957901	0.4588141441345215	2.513176679611206	None	2.9374256134033203	560.855222940445	5.1020408163265305	294	1.1958050727844238	0.09473204612731934	93	13	cutpl	5346	5357
7	835.6296985149384	0.12811822565937622	0.5206890106201172	2.873896598815918	None	3.5172019004821777	631.7289006710052	5.222672064777328	247	2.2809011936187744	0.09271550178527832	99	13	cutpl	5542	5918
8	919.004804611206	0.12925094138673446	0.5745506286621094	3.1879947185516357	None	4.119649410247803	691.2845826148987	4.764150943396227	212	1.8929390907287598	0.11070394515991211	121	15	cutpl	5682	6353
9	1017.3828420639038	0.13103747109772415	0.6453602313995361	3.54201078414917	None	4.747756004333496	766.213591337204	5.1980676328502415	207	1.5089330673217773	0.11971426010131836	130	22	cutpl	5881	6892
10	1114.2359549999237	0.13292640447490298	0.7171690464019775	3.90677809715271	None	5.4287214279174805	836.9490406513214	5.237864077669903	206	1.453115701675415	0.11070632934570312	108	13	cutpl	6037	7426
11	1229.9656147956848	0.13463991283333332	0.803936243057251	4.3661110401153564	None	6.126805305480957	926.7287278175354	6.559241706161138	211	1.6066696643829346	0.10172724723815918	135	18	cutpl	6220	8044
12	1334.037431716919	0.13612869131956998	0.8887102603912354	4.793756484985352	None	6.798945426940918	1003.5844826698303	6.1	220	1.2745933532714844	0.12067770957946777	137	7	cutpl	6400	8604
13	1452.1906490325928	0.13837491915331301	1.0213901996612549	5.24110746383667	None	7.579245328903198	1094.592077255249	6.732142857142857	168	3.393929958343506	0.105682373046875	134	20	cutpl	6534	9206
14	1563.4313523769379	0.13927376308173683	1.1031415462493896	5.6940367221832275	None	8.326902866363525	1178.204750776291	7.146464646464646	198	1.9817039966583252	0.09869980812072754	149	17	cutpl	6686	9774
15	1715.9267988204956	0.14076220684151602	1.2148058414459229	6.31859564781189	None	9.276275396347046	1298.739469051361	7.774336283185841	226	2.953106164932251	0.08879899978637695	160	19	cutpl	6890	10524
16	1844.046425819397	0.14169028182178756	1.2966275215148926	6.835712432861328	None	10.148342847824097	1397.5347592830658	7.614942528735632	174	2.5771114826202393	0.1167290210723877	166	13	cutpl	7025	11172
17	1993.9447784423828	0.1426151936612712	1.4352922439575195	7.471928358078003	None	11.201282262802124	1513.7587525844574	8.164893617021276	188	3.414872884750366	0.13563895225524902	178	22	cutpl	7176	11922
18	2142.572561264038	0.1431875145490113	1.5689363479614258	8.177555084228516	None	12.628779649734497	1626.9914636611938	8.284210526315789	190	3.459712505340576	0.10272526741027832	199	18	cutpl	7318	12648
19	2268.8341176509857	0.14338187630879515	1.6636836528778076	8.75380539894104	None	14.155704259872437	1717.3271327018738	8.319526627218934	169	2.110361099243164	0.12264800071716309	211	64	cutpl	7467	13244
20	2405.235575437546	0.14363711891877817	1.761460304260254	9.391193628311157	None	15.741004943847656	1817.0031790733337	7.781818181818182	165	3.0967438220977783	0.15358638763427734	219	61	cutpl	7593	13866
21	2524.5556857585907	0.14377225510460098	1.850191354751587	9.977600812911987	None	17.52526545524597	1899.6535716056824	7.674846625766871	163	2.7595877647399902	0.13962864875793457	240	14	cutpl	7699	14395
22	2644.9170129299164	0.14402259760966782	1.9618918895721436	10.562885046005249	None	19.56061291694641	1980.9023871421814	8.182857142857143	175	2.266942024230957	0.15358757972717285	246	23	cutpl	7817	14920
23	2787.914877653122	0.14428494141749018	2.0636203289031982	11.307100057601929	None	21.619858741760254	2082.0329530239105	7.6607929515418505	227	2.7027790546417236	0.09279108047485352	280	23	cutpl	7995	15612
24	2913.807423353195	0.144317459931994	2.115443706512451	11.949077129364014	None	24.289398431777954	2166.566129922867	7.860759493670886	158	2.228046417236328	0.15662145614624023	289	81	cutpl	8106	16138
25	2994.2713780403137	0.14435107068765793	2.155374765396118	12.350600004196167	None	26.31571650505066	2212.8831975460052	9.056818181818182	88	1.6915125846862793	0.15857744216918945	304	69	cutpl	8152	16450
26	3069.256937265396	0.1444030715719834	2.1853344440460205	12.721317052841187	None	28.619297981262207	2252.8795754909515	8.950617283950617	81	2.890275239944458	0.18646788597106934	323	85	cutpl	8189	16718
27	3127.368662595749	0.144404838259353	2.216254472732544	13.014216423034668	None	31.17080020904541	2276.138041973114	8.35135135135135	74	1.503019094467163	0.18155193328857422	346	118	cutpl	8208	16889
