method=level	tol=0.0001	timeLimit=3600
1	0.37303733825683594	-619.275015592242	0.007014036178588867	None	None	None	None	None	50	0.007980108261108398	0.005948781967163086	None	None	level	100	0
2	0.7440550327301025	-619.275015592242	0.012011528015136719	None	None	None	None	None	50	0.007983207702636719	0.005962371826171875	None	None	level	100	0
3	1.1828761100769043	-611.5051000809991	0.021024465560913086	None	None	None	None	None	50	0.012931108474731445	0.005986452102661133	None	None	level	150	0
4	1.6257045269012451	-611.5041572923693	0.029052257537841797	None	None	None	None	None	50	0.010006904602050781	0.006941795349121094	None	None	level	200	0
5	2.154242992401123	-577.9617512746371	0.042977333068847656	None	None	None	None	None	50	0.011005163192749023	0.0069773197174072266	None	None	level	250	0
6	2.698786735534668	-577.4397586128274	0.056922197341918945	None	None	None	None	None	50	0.025930166244506836	0.006979465484619141	None	None	level	300	0
7	3.230398416519165	-576.4659120827691	0.07287836074829102	None	None	None	None	None	50	0.009973764419555664	0.006980419158935547	None	None	level	348	0
8	3.7659361362457275	-575.1876246607054	0.09179544448852539	None	None	None	None	None	50	0.009012460708618164	0.0069789886474609375	None	None	level	395	0
9	4.365333318710327	-573.9926656091382	0.1226804256439209	None	None	None	None	None	50	0.023902416229248047	0.0069773197174072266	None	None	level	441	0
10	4.945783376693726	-573.9924409282244	0.16159367561340332	None	None	None	None	None	50	0.009975910186767578	0.006966590881347656	None	None	level	478	0
11	5.548173189163208	-573.0996516420659	0.20049095153808594	None	None	None	None	None	50	0.009974002838134766	0.006979465484619141	None	None	level	520	0
12	6.162532329559326	-572.3783713751658	0.24736690521240234	None	None	None	None	None	50	0.009011030197143555	0.00698089599609375	None	None	level	566	0
13	6.812793016433716	-572.3782507250472	0.28921985626220703	None	None	None	None	None	50	0.009973287582397461	0.006981372833251953	None	None	level	608	0
14	7.486993074417114	-571.9758116293918	0.3380753993988037	None	None	None	None	None	50	0.010936975479125977	0.0069811344146728516	None	None	level	650	0
15	8.198125123977661	-571.8944616854608	0.3879585266113281	None	None	None	None	None	50	0.009974479675292969	0.006979942321777344	None	None	level	692	0
16	8.917204856872559	-571.8944467536695	0.44083666801452637	None	None	None	None	None	50	0.022952795028686523	0.006978750228881836	None	None	level	728	0
17	9.678137302398682	-571.802286073986	0.5006775856018066	None	None	None	None	None	50	0.009973287582397461	0.006941080093383789	None	None	level	769	0
18	10.437109231948853	-571.7960262994744	0.5644664764404297	None	None	None	None	None	50	0.00997304916381836	0.0069599151611328125	None	None	level	793	0
19	11.235974788665771	-571.7953304439769	0.621314525604248	None	None	None	None	None	50	0.02496623992919922	0.006979465484619141	None	None	level	811	0
20	11.660872459411621	-571.7948013125736	0.6282782554626465	None	None	None	None	None	50	0.010969877243041992	0.006981372833251953	None	None	level	820	0
ObjVal: -369.03998882323503	ObjBnd: -463.90134051763494	BnCTime: 7232.4445259571075	No. of MIP solns: 4662	BendersTime: 1649.8801865577698	RecourseTime: 1489.4998047351837	TotalTime: 7244.106396436691
