BendersMethod=cutpl	maxNcuts=10	tol=1e-06	gapTol=1.0	pi0Coef=0.1	timeLimit=3600	poolplus=False	LevelParam=0.01	mip=False	newn=False
1	329.8583390712738	0.09231161302460815	0.2652754783630371	1.2677462100982666	None	0.0	242.88857889175415	7.359649122807017	456	1.5986926555633545	0.03593635559082031	2	2	cutpl	4886	2709
2	500.30174493789673	0.09619554901035987	0.36101388931274414	2.353541851043701	None	0.0	389.5214891433716	7.3618421052631575	456	1.9149160385131836	0.03789830207824707	35	3	cutpl	5344	4165
3	637.3883235454559	0.09982055918260269	0.45379161834716797	3.3259410858154297	None	0.0	504.31152844429016	7.364035087719298	456	1.8909413814544678	0.03594493865966797	56	4	cutpl	5691	5219
4	789.8946280479431	0.10199888062369894	0.5715017318725586	4.394250154495239	None	0.0	631.6649901866913	7.368421052631579	456	1.3972606658935547	0.03690147399902344	63	5	cutpl	6038	6348
5	905.1515033245087	0.10351870393713684	0.6862359046936035	5.325826406478882	None	0.0	724.700587272644	7.368421052631579	456	2.2878425121307373	0.03789830207824707	75	6	cutpl	6360	7174
6	1037.2364361286163	0.10491211588858508	0.8189215660095215	6.35197901725769	None	0.0	831.6188559532166	7.368421052631579	456	1.548858404159546	0.03793525695800781	83	7	cutpl	6674	8136
7	1168.7827484607697	0.10574209444440659	0.9196963310241699	7.444445848464966	None	0.0	938.0605788230896	7.37280701754386	456	2.7815654277801514	0.04085183143615723	91	8	cutpl	6965	9077
8	1304.3612613677979	0.10609120657551437	1.0244114398956299	8.525420665740967	None	0.0	1047.8930122852325	7.37719298245614	456	2.7626519203186035	0.038932085037231445	105	9	cutpl	7247	10042
9	1420.6015067100525	0.10640968918412114	1.1112184524536133	9.588621854782104	None	0.0	1139.5969743728638	7.37719298245614	456	2.897221088409424	0.039855003356933594	114	10	cutpl	7471	10890
10	1515.7461891174316	0.10652190267899801	1.1770436763763428	10.588587045669556	None	0.0	1207.8047149181366	7.37719298245614	456	1.1868267059326172	0.03590512275695801	148	11	cutpl	7663	11606
11	1591.6791505813599	0.10663496747628999	1.2209618091583252	11.518734455108643	None	0.0	1258.4233722686768	7.37719298245614	456	0.822833776473999	0.039928436279296875	151	12	cutpl	7797	12175
12	1668.777036190033	0.10671253757948401	1.2648768424987793	12.579903841018677	None	0.0	1305.5694770812988	7.37719298245614	456	1.6106913089752197	0.043846845626831055	157	13	cutpl	7844	12700
13	1726.8009288311005	0.1067187267874886	1.2838850021362305	13.515152215957642	None	0.0	1337.5715663433075	7.37719298245614	456	1.0232667922973633	0.0408930778503418	159	14	cutpl	7870	13175
14	1793.767923116684	0.10675066470733169	1.2998828887939453	14.459954738616943	None	0.0	1378.384869337082	7.37719298245614	456	0.9434397220611572	0.04188704490661621	161	15	cutpl	7926	13693
15	1849.8629612922668	0.1067523723894484	1.3098914623260498	15.353053331375122	None	0.0	1407.8091487884521	7.37719298245614	456	0.38600873947143555	0.04192686080932617	162	16	cutpl	7936	14150
16	1903.2871432304382	0.10675246535116598	1.3148751258850098	16.255929708480835	None	0.0	1434.7288737297058	7.37719298245614	456	0.42087364196777344	0.042879343032836914	164	17	cutpl	7940	14608
17	1957.8133707046509	0.10675246535116598	1.3158392906188965	17.187307834625244	None	0.0	1462.1324698925018	7.37719298245614	456	0.43484067916870117	0.042879581451416016	166	18	cutpl	7940	15065
