BendersMethod=level	maxNcuts=10	tol=1e-06	gapTol=0.5	pi0Coef=1.0	timeLimit=7200	poolplus=False	LevelParam=0.01	mip=True	newn=True
1	212.82022523880005	-573.994216756682	1.5478007793426514	0.26708340644836426	None	0.440185546875	174.89653944969177	1.405	200	1.344404935836792	0.11066675186157227	10	4	level	4419	774
2	322.9538826942444	-482.66215789325935	1.7931437492370605	0.5639090538024902	None	0.9820876121520996	280.2462100982666	2.82	200	2.6199522018432617	0.06785774230957031	37	11	level	4748	1253
3	454.1722345352173	-465.1822379712245	2.061347484588623	1.1527619361877441	None	1.6537697315216064	403.860239982605	3.83	200	2.131345272064209	0.11872267723083496	49	19	level	5193	2329
4	597.4154002666473	-452.4745366635599	2.407491683959961	1.9473402500152588	None	2.5544164180755615	535.9348292350769	3.975	200	4.147913932800293	0.069732666015625	74	32	level	5701	3635
5	794.0737426280975	-444.31505368472386	2.7366979122161865	2.9037466049194336	None	3.650296211242676	720.5425007343292	4.705	200	5.450434446334839	0.0418858528137207	123	38	level	6137	4956
6	1005.9982724189758	-437.2772905061779	2.8314452171325684	4.128861427307129	None	5.073674917221069	921.9296250343323	5.75	200	5.014595985412598	0.040863037109375	196	56	level	6387	6412
7	1258.1273393630981	-429.91407912345994	2.94810152053833	5.7330262660980225	None	6.67317533493042	1161.5494074821472	6.57	200	5.122345685958862	0.043885231018066406	225	63	level	6598	8087
8	1549.708174943924	-420.49668688557875	3.0797817707061768	7.543425798416138	None	10.802629470825195	1436.3186945915222	8.23	200	5.228027820587158	0.0459132194519043	280	67	level	6786	9575
9	1896.5344307422638	-410.973197441766	3.2264602184295654	9.497453451156616	None	17.088669538497925	1762.512123823166	8.675	200	5.616955280303955	0.04391670227050781	324	85	level	6978	10855
10	2321.0081164836884	-405.7692803523415	3.3530900478363037	11.505806684494019	None	25.842021465301514	2162.3698794841766	9.04	200	7.7632575035095215	0.04187965393066406	360	106	level	7170	12110
11	2728.9927694797516	-401.006930230009	3.5026915073394775	13.22559642791748	None	39.067261934280396	2540.875515937805	8.74	200	6.195406436920166	0.0448458194732666	388	126	level	7355	13012
12	3125.3364639282227	-398.090407079661	3.647343397140503	14.845453023910522	None	56.807409048080444	2902.264556646347	8.875	200	7.327376842498779	0.0448756217956543	425	128	level	7530	13886
13	3574.9507973194122	-395.60667113980094	3.823875665664673	16.34813356399536	None	77.45946955680847	3313.0189912319183	9.075	200	7.748290300369263	0.042886972427368164	432	129	level	7716	14675
14	3994.024625301361	-393.3087533787324	3.976435661315918	17.82731008529663	None	103.98492813110352	3686.882218360901	8.875	200	7.97663950920105	0.05883908271789551	449	130	level	7883	15352
15	4386.667067289352	-391.90035500134917	4.128066301345825	19.23827576637268	None	143.61494064331055	4020.513970375061	9.045	200	7.65354061126709	0.04790854454040527	471	140	level	8023	15930
16	4769.724085569382	-390.9897257344092	4.296616315841675	20.662487745285034	None	201.13962197303772	4324.481598377228	8.94	200	9.298145294189453	0.049866676330566406	483	142	level	8145	16429
17	5161.771492242813	-390.2442479270547	4.4272332191467285	21.97938060760498	None	281.470162153244	4613.463880300522	9.095	200	15.093624591827393	0.0498654842376709	497	143	level	8279	16916
18	5456.433229207993	-389.86402384334355	4.580824375152588	23.210082054138184	None	341.89718437194824	4827.732481956482	8.945	200	9.600348711013794	0.04790687561035156	515	144	level	8370	17292
19	5711.137724637985	-389.5939255587722	4.735405683517456	24.56411576271057	None	412.5511682033539	4991.399266004562	8.925	200	11.962008237838745	0.05285835266113281	526	145	level	8441	17604
ObjVal: -381.45998921480214	ObjBnd: -381.45998921480214	BnCTime: 701.2650909423828	No. of MIP solns: 179	BendersTime: 219.41821002960205	RecourseTime: 118.37055230140686	TotalTime: 6412.439733982086
