method=level	tol=0.0001	timeLimit=3600
1	1.2606585025787354	-870.880368616793	0.004987478256225586	None	None	None	None	None	200	0.058866024017333984	0.003985166549682617	None	None	level	400	0
2	2.9388716220855713	-870.6622140587339	0.013969182968139648	None	None	None	None	None	200	0.010970830917358398	0.005985260009765625	None	None	level	600	0
3	4.619584083557129	-843.0958989081504	0.030877113342285156	None	None	None	None	None	200	0.011966705322265625	0.005982398986816406	None	None	level	800	0
4	6.348846435546875	-839.5689007128709	0.05086350440979004	None	None	None	None	None	200	0.012003898620605469	0.005980968475341797	None	None	level	1000	0
5	7.960927486419678	-837.3271812188518	0.07480692863464355	None	None	None	None	None	200	0.011929988861083984	0.0059511661529541016	None	None	level	1200	0
6	9.460797309875488	-836.6932489887802	0.11366486549377441	None	None	None	None	None	200	0.009935379028320312	0.0049898624420166016	None	None	level	1400	0
7	11.093693494796753	-833.1623367266795	0.15950655937194824	None	None	None	None	None	200	0.060837507247924805	0.00498652458190918	None	None	level	1600	0
8	12.55798053741455	-831.8617181287008	0.21040916442871094	None	None	None	None	None	200	0.008978128433227539	0.004980802536010742	None	None	level	1785	0
9	13.933327198028564	-827.5793793527332	0.27730655670166016	None	None	None	None	None	200	0.007979393005371094	0.0049593448638916016	None	None	level	1963	0
10	15.343077182769775	-824.0402858627667	0.36208319664001465	None	None	None	None	None	200	0.05980062484741211	0.0049479007720947266	None	None	level	2147	0
11	16.81881332397461	-822.5187179564768	0.49074363708496094	None	None	None	None	None	200	0.009937047958374023	0.004982709884643555	None	None	level	2330	0
12	18.276954650878906	-821.9399414383631	0.637352705001831	None	None	None	None	None	200	0.010940074920654297	0.004949808120727539	None	None	level	2509	0
13	19.81786346435547	-821.5521878201113	0.8049089908599854	None	None	None	None	None	200	0.009015560150146484	0.00497889518737793	None	None	level	2697	0
14	21.37587070465088	-821.3335563292359	0.9934427738189697	None	None	None	None	None	200	0.008976936340332031	0.00495147705078125	None	None	level	2880	0
15	22.93920660018921	-821.2674974176614	1.1739652156829834	None	None	None	None	None	200	0.008975505828857422	0.004970073699951172	None	None	level	3070	0
16	24.163196086883545	-821.249578154436	1.2168521881103516	None	None	None	None	None	200	0.061866044998168945	0.003989219665527344	None	None	level	3174	0
ObjVal: -646.8849832244711	ObjBnd: -782.7496058514821	BnCTime: 7204.075135707855	No. of MIP solns: 2516	BendersTime: 3386.98330450058	RecourseTime: 0.0	TotalTime: 7228.239287853241
