method=level	tol=0.0001	timeLimit=3600
1	1.326460599899292	-619.5923070715082	0.014960765838623047	None	None	None	None	None	200	0.011967658996582031	0.00498199462890625	None	None	level	400	0
2	3.196859121322632	-619.4141203417782	0.03987455368041992	None	None	None	None	None	200	0.012930154800415039	0.006979942321777344	None	None	level	600	0
3	4.952308177947998	-593.6926909859501	0.07081460952758789	None	None	None	None	None	200	0.014959096908569336	0.005984067916870117	None	None	level	800	0
4	6.688593149185181	-588.389910780665	0.1087038516998291	None	None	None	None	None	200	0.01400303840637207	0.005980968475341797	None	None	level	1000	0
5	8.45658564567566	-586.1879495962688	0.14859652519226074	None	None	None	None	None	200	0.012139558792114258	0.0059814453125	None	None	level	1200	0
6	10.325949430465698	-585.3394105918003	0.21445131301879883	None	None	None	None	None	200	0.05984020233154297	0.005984783172607422	None	None	level	1400	0
7	12.059572458267212	-583.1663662426685	0.28919529914855957	None	None	None	None	None	200	0.010971784591674805	0.005967855453491211	None	None	level	1595	0
8	13.820900201797485	-578.2774572443275	0.3909273147583008	None	None	None	None	None	200	0.010970830917358398	0.0059814453125	None	None	level	1767	0
9	15.636306524276733	-574.8778542400339	0.5146381855010986	None	None	None	None	None	200	0.05983734130859375	0.005980014801025391	None	None	level	1916	0
10	17.34927797317505	-573.1161454972801	0.6432323455810547	None	None	None	None	None	200	0.011966705322265625	0.0059473514556884766	None	None	level	2039	0
11	19.012943983078003	-573.1159179544444	0.7529325485229492	None	None	None	None	None	200	0.009014606475830078	0.00594639778137207	None	None	level	2174	0
12	20.804717540740967	-572.4225322773704	0.926469087600708	None	None	None	None	None	200	0.009973526000976562	0.005942583084106445	None	None	level	2309	0
13	22.600239753723145	-572.2396080355329	1.096043586730957	None	None	None	None	None	200	0.012972116470336914	0.0059812068939208984	None	None	level	2474	0
14	24.43171191215515	-572.0409810357633	1.3194501399993896	None	None	None	None	None	200	0.009977340698242188	0.005944252014160156	None	None	level	2630	0
15	26.3127498626709	-572.0089708040385	1.5498602390289307	None	None	None	None	None	200	0.010971307754516602	0.0059473514556884766	None	None	level	2763	0
16	28.15027928352356	-572.0019727590172	1.7424218654632568	None	None	None	None	None	200	0.05784177780151367	0.0059435367584228516	None	None	level	2825	0
17	30.00136137008667	-571.9990817889883	1.958864450454712	None	None	None	None	None	200	0.010932683944702148	0.005950212478637695	None	None	level	2890	0
18	31.439651012420654	-571.9897783304241	2.051657199859619	None	None	None	None	None	200	0.011969566345214844	0.005945444107055664	None	None	level	2961	0
ObjVal: -435.8699886370424	ObjBnd: -550.5407258979407	BnCTime: 7186.009990930557	No. of MIP solns: 2038	BendersTime: 2596.9423155784607	RecourseTime: 0.0	TotalTime: 7217.449641942978
